valid_name,synonyms,availability,region,subgroup,group
Mola mola,Mola mola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Monolene maculipinna,Monolene maculipinna,public_outside,Ecuador,Actinopterygii,Actinopterygii
Monomitopus malispinosus,Monomitopus malispinosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Mugil cephalus,Mugil cephalus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mugil curema,Mugil curema,public_outside,Ecuador,Actinopterygii,Actinopterygii
Mugil setosus,Mugil setosus,private,Ecuador,Actinopterygii,Actinopterygii
Mulloidichthys dentatus,Mulloidichthys dentatus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Muraena clepsydra,Muraena clepsydra,private,Ecuador,Actinopterygii,Actinopterygii
Muraena lentiginosa,Muraena lentiginosa,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca olfax,Mycteroperca olfax,public_inside,Ecuador,Actinopterygii,Actinopterygii
Mycteroperca xenarcha,Mycteroperca xenarcha,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum affine,Myctophum affine,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum aurolaternatum,Myctophum aurolaternatum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum brachygnathum,Myctophum brachygnathum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum nitidulum,Myctophum nitidulum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myctophum spinosum,Myctophum spinosum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrichthys tigrinus,Myrichthys tigrinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrichthys xysturus,Myrichthys xysturus,private,Ecuador,Actinopterygii,Actinopterygii
Myripristis berndti,Myripristis berndti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myripristis leiognathus,Myripristis leiognathus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myrophis vafer,Myrophis vafer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Myxodagnus sagitta,Myxodagnus sagitta,public_inside,Ecuador,Actinopterygii,Actinopterygii
Nannobrachium ritteri,Nannobrachium ritteri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso brevirostris,Naso brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso brevirostris,Naso brevirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naso vlamingii,Naso vlamingii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Naucrates ductor,Naucrates ductor,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nealotus tripes,Nealotus tripes,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nebris occidentalis,Nebris occidentalis,private,Ecuador,Actinopterygii,Actinopterygii
Nematistius pectoralis,Nematistius pectoralis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nemichthys scolopaceus,Nemichthys scolopaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nexilosus latifrons,Nexilosus latifrons,public_inside,Ecuador,Actinopterygii,Actinopterygii
Nezumia convergens,Nezumia convergens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nezumia latirostrata,Nezumia latirostrata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nicholsina denticulata,Nicholsina denticulata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Nomeus gronovii,Nomeus gronovii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notacanthus spinosus,Notacanthus spinosus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notolychnus valdiviae,Notolychnus valdiviae,public_outside,Ecuador,Actinopterygii,Actinopterygii
Notoscopelus elongatus,Notoscopelus elongatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Novaculichthys taeniourus,Novaculichthys taeniourus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Occidentarius platypogon,Occidentarius platypogon,private,Ecuador,Actinopterygii,Actinopterygii
Odontoscion xanthops,Odontoscion xanthops,public_outside,Ecuador,Actinopterygii,Actinopterygii
Oligoplites altus,Oligoplites altus,private,Ecuador,Actinopterygii,Actinopterygii
Oligoplites refulgens,Oligoplites refulgens,private,Ecuador,Actinopterygii,Actinopterygii
Oligoplites saurus,Oligoplites saurus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus frontalis,Ophichthus frontalis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus remiger,Ophichthus remiger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus triserialis,Ophichthus triserialis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophichthus zophochir,Ophichthus zophochir,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius atlanticus,Ophioblennius atlanticus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Ophioblennius steindachneri,public_inside,Ecuador,Actinopterygii,Actinopterygii
Ophioscion scierus,Ophioscion scierus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema bulleri,Opisthonema bulleri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema libertate,Opisthonema libertate,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthonema oglinum,Opisthonema oglinum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus dovii,Opisthopterus dovii,private,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus fasciatus,Oplegnathus fasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Orthopristis chalceus,Orthopristis chalceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ostracion meleagris,Ostracion meleagris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Otophidium indefatigabile,Otophidium indefatigabile,public_outside,Ecuador,Actinopterygii,Actinopterygii
Oxycirrhites typus,Oxycirrhites typus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paraclinus mexicanus,Paraclinus mexicanus,private,Ecuador,Actinopterygii,Actinopterygii
Paraconger californiensis,Paraconger californiensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paraconger similis,Paraconger similis,private,Ecuador,Actinopterygii,Actinopterygii
Paralabrax callaensis,Paralabrax callaensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralabrax humeralis,Paralabrax humeralis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralichthys woolmani,Paralichthys woolmani,private,Ecuador,Actinopterygii,Actinopterygii
Paraliparis rosaceus,Paraliparis rosaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Paralonchurus dumerilii,private,Ecuador,Actinopterygii,Actinopterygii
Paranthias colonus,Paranthias colonus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Paranthias furcifer,Paranthias furcifer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pareques perissa,Pareques perissa,public_inside,Ecuador,Actinopterygii,Actinopterygii
Pareques viola,Pareques viola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Parexocoetus brachypterus,Parexocoetus brachypterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Peprilus medius,Peprilus medius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Perissias taeniopterus,Perissias taeniopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Peristedion barbiger,Peristedion barbiger,public_outside,Ecuador,Actinopterygii,Actinopterygii
Photostomias guernei,Photostomias guernei,public_outside,Ecuador,Actinopterygii,Actinopterygii
Phtheirichthys lineatus,Phtheirichthys lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Physiculus nematopus,Physiculus nematopus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Plagiotremus azaleus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Pliosteostoma lutipinnis,Pliosteostoma lutipinnis,private,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Plotosus lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Plotosus lineatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Polydactylus approximans,Polydactylus approximans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Polydactylus opercularis,Polydactylus opercularis,private,Ecuador,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Pomacanthus zonipectus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys branickii,Pomadasys branickii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys macracanthus,Pomadasys macracanthus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pomadasys panamensis,Pomadasys panamensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Pontinus furcirhinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pontinus sierra,Pontinus sierra,public_outside,Ecuador,Actinopterygii,Actinopterygii
Porichthys margaritatus,Porichthys margaritatus,private,Ecuador,Actinopterygii,Actinopterygii
Poromitra capito,Poromitra capito,public_outside,Ecuador,Actinopterygii,Actinopterygii
Poromitra crassiceps,Poromitra crassiceps,public_outside,Ecuador,Actinopterygii,Actinopterygii
Poromitra megalops,Poromitra megalops,public_outside,Ecuador,Actinopterygii,Actinopterygii
Priacanthus meeki,Priacanthus meeki,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus albirostris,Prionotus albirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus ruscarius,Prionotus ruscarius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Prionotus stephanophrys,public_inside,Ecuador,Actinopterygii,Actinopterygii
Prionurus laticlavius,Prionurus laticlavius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prionurus punctatus,Prionurus punctatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pristigenys serrula,Pristigenys serrula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pristipomoides zonatus,Pristipomoides zonatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Prognichthys sealei,Prognichthys sealei,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pronotogrammus multifasciatus,Pronotogrammus multifasciatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Protemblemaria bicirrus,Protemblemaria bicirrus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Psenes arafurensis,Psenes arafurensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Psenes cyanophrys,Psenes cyanophrys,public_outside,Ecuador,Actinopterygii,Actinopterygii
Psenes pellucidus,Psenes pellucidus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Psenes sio,Psenes sio,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pseudobalistes naufragium,Pseudobalistes naufragium,public_outside,Ecuador,Actinopterygii,Actinopterygii
Pseudogramma thaumasia,Pseudogramma thaumasia,private,Ecuador,Actinopterygii,Actinopterygii
Pseudupeneus grandisquamis,Pseudupeneus grandisquamis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Remora albescens,Remora albescens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Remora australis,Remora australis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Remora brachyptera,Remora brachyptera,public_outside,Ecuador,Actinopterygii,Actinopterygii
Remora osteochir,Remora osteochir,public_outside,Ecuador,Actinopterygii,Actinopterygii
Remora remora,Remora remora,public_outside,Ecuador,Actinopterygii,Actinopterygii
Rhynchoconger nitens,Rhynchoconger nitens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Rosenblattichthys volucris,Rosenblattichthys volucris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Rouleina attrita,Rouleina attrita,public_outside,Ecuador,Actinopterygii,Actinopterygii
Rypticus bicolor,Rypticus bicolor,public_inside,Ecuador,Actinopterygii,Actinopterygii
Rypticus nigripinnis,Rypticus nigripinnis,private,Ecuador,Actinopterygii,Actinopterygii
Sarda orientalis,Sarda orientalis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sardinops sagax,Sardinops melanosticta,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sardinops sagax,Sardinops ocellatus,private,Ecuador,Actinopterygii,Actinopterygii
Sardinops sagax,Sardinops sagax,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sargocentron suborbitale,Sargocentron suborbitale,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scartichthys gigas,Scartichthys gigas,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scarus compressus,Scarus compressus,private,Ecuador,Actinopterygii,Actinopterygii
Scarus ghobban,Scarus ghobban,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scarus rubroviolaceus,Scarus rubroviolaceus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scomber colias,Scomber colias,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scomber japonicus,Scomber japonicus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus brasiliensis,Scomberomorus brasiliensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus maculatus,Scomberomorus maculatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus sierra,Scomberomorus sierra,public_inside,Ecuador,Actinopterygii,Actinopterygii
Scopeloberyx robustus,Scopeloberyx opercularis,private,Ecuador,Actinopterygii,Actinopterygii
Scopeloberyx robustus,Scopeloberyx robustus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scorpaena afuerae,Scorpaena afuerae,private,Ecuador,Actinopterygii,Actinopterygii
Scorpaena histrio,Scorpaena histrio,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scorpaena mystes,Scorpaena mystes,public_inside,Ecuador,Actinopterygii,Actinopterygii
Scorpaena plumieri,Scorpaena plumieri,public_outside,Ecuador,Actinopterygii,Actinopterygii
Scorpaena russula,Scorpaena russula,private,Ecuador,Actinopterygii,Actinopterygii
Scorpaenodes xyris,Scorpaenodes xyris,public_inside,Ecuador,Actinopterygii,Actinopterygii
Scorpaenopsis diabolus,Scorpaenopsis diabolus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sectator ocyurus,Sectator ocyurus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Selar crumenophthalmus,Selar crumenophthalmus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Selene brevoortii,Selene brevoortii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Selene peruviana,Selene peruviana,public_outside,Ecuador,Actinopterygii,Actinopterygii
Selene vomer,Selene vomer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Seriola lalandi,Seriola lalandi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Seriola rivoliana,Seriola rivoliana,public_outside,Ecuador,Actinopterygii,Actinopterygii
Seriolella violacea,Seriolella violacea,public_outside,Ecuador,Actinopterygii,Actinopterygii
Serranus aequidens,Serranus aequidens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Serranus huascarii,Serranus huascarii,private,Ecuador,Actinopterygii,Actinopterygii
Serranus psittacinus,Serranus psittacinus,private,Ecuador,Actinopterygii,Actinopterygii
Serrivomer sector,Serrivomer sector,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sicyases sanguineus,Sicyases sanguineus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides annulatus,Sphoeroides annulatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides lobatus,Sphoeroides lobatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides sechurae,Sphoeroides sechurae,private,Ecuador,Actinopterygii,Actinopterygii
Sphyraena barracuda,Sphyraena barracuda,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphyraena barracuda,Sphyraena barracuda,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphyraena ensis,Sphyraena ensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sphyraena idiastes,Sphyraena idiastes,public_inside,Ecuador,Actinopterygii,Actinopterygii
Sphyraena qenie,Sphyraena qenie,public_outside,Ecuador,Actinopterygii,Actinopterygii
Starksia galapagensis,Starksia galapagensis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Stathmonotus culebrai,Stathmonotus culebrai,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stegastes acapulcoensis,Stegastes acapulcoensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stegastes arcifrons,Stegastes arcifrons,public_inside,Ecuador,Actinopterygii,Actinopterygii
Stegastes beebei,Stegastes beebei,public_inside,Ecuador,Actinopterygii,Actinopterygii
Stegastes flavilatus,Stegastes flavilatus,public_inside,Ecuador,Actinopterygii,Actinopterygii
Stegastes leucorus,Stegastes leucorus,private,Ecuador,Actinopterygii,Actinopterygii
Stegastes rectifraenum,Stegastes rectifraenum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stellifer ericymba,Stellifer ericymba,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stellifer mancorensis,Stellifer mancorensis,private,Ecuador,Actinopterygii,Actinopterygii
Stellifer oscitans,Stellifer oscitans,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stellifer zestocarus,Stellifer zestocarus,private,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx diaphana,Sternoptyx diaphana,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx obscura,Sternoptyx obscura,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stethojulis bandanensis,Stethojulis bandanensis,public_inside,Ecuador,Actinopterygii,Actinopterygii
Stomias atriventer,Stomias atriventer,public_outside,Ecuador,Actinopterygii,Actinopterygii
Stylephorus chordatus,Stylephorus chordatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sufflamen fraenatum,Sufflamen fraenatum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Sufflamen verres,Sufflamen verres,public_outside,Ecuador,Actinopterygii,Actinopterygii
Syacium latifrons,Syacium latifrons,public_outside,Ecuador,Actinopterygii,Actinopterygii
Syacium micrurum,Syacium micrurum,public_outside,Ecuador,Actinopterygii,Actinopterygii
Syacium ovale,Syacium ovale,public_outside,Ecuador,Actinopterygii,Actinopterygii
Symbolophorus evermanni,Symbolophorus evermanni,public_outside,Ecuador,Actinopterygii,Actinopterygii
Symphurus callopterus,Symphurus callopterus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Symphurus chabanaudi,Symphurus chabanaudi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Symphurus elongatus,Symphurus elongatus,private,Ecuador,Actinopterygii,Actinopterygii
Symphurus melanurus,Symphurus melanurus,private,Ecuador,Actinopterygii,Actinopterygii
Symphurus undecimplerus,Symphurus undecimplerus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Synchiropus atrilabiatus,Synchiropus atrilabiatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Synodus evermanni,Synodus evermanni,public_outside,Ecuador,Actinopterygii,Actinopterygii
Synodus lacertinus,Synodus lacertinus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Synodus scituliceps,Synodus scituliceps,public_inside,Ecuador,Actinopterygii,Actinopterygii
Synodus sechurae,Synodus sechurae,private,Ecuador,Actinopterygii,Actinopterygii
Taaningichthys paurolychnus,Taaningichthys paurolychnus,private,Ecuador,Actinopterygii,Actinopterygii
Taenianotus triacanthus,Taenianotus triacanthus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Talismania bifurcata,Talismania bifurcata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Taractes rubescens,Taractes rubescens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Tetrapturus angustirostris,Tetrapturus angustirostris,public_outside,Ecuador,Actinopterygii,Actinopterygii
Thalassoma grammaticum,Thalassoma grammaticum,public_inside,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lucasanum,Thalassoma lucasanum,public_inside,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lutescens,Thalassoma lutescens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Thalassoma purpureum,Thalassoma purpureum,public_inside,Ecuador,Actinopterygii,Actinopterygii
Thunnus alalunga,Thunnus alalunga,public_outside,Ecuador,Actinopterygii,Actinopterygii
Thunnus alalunga,Thunnus alalunga,public_outside,Ecuador,Actinopterygii,Actinopterygii
Thunnus albacares,Thunnus albacares,public_outside,Ecuador,Actinopterygii,Actinopterygii
Thunnus obesus,Thunnus obesus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Tigrigobius nesiotes,Tigrigobius nesiotes,private,Ecuador,Actinopterygii,Actinopterygii
Tomicodon boehlkei,Tomicodon boehlkei,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trachinotus blochii,Trachinotus falcatus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trachinotus blochii,Trachinotus blochii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trachinotus kennedyi,Trachinotus kennedyi,private,Ecuador,Actinopterygii,Actinopterygii
Trachinotus paitensis,Trachinotus paitensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trachinotus rhodopus,Trachinotus rhodopus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trachinotus stilbe,Trachinotus stilbe,public_inside,Ecuador,Actinopterygii,Actinopterygii
Trachurus murphyi,Trachurus murphyi,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus japonicus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus nitens,public_outside,Ecuador,Actinopterygii,Actinopterygii
Trichiurus lepturus,Trichiurus lepturus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Triphoturus mexicanus,Triphoturus mexicanus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Umbrina broussonnetii,Umbrina broussonnetii,public_outside,Ecuador,Actinopterygii,Actinopterygii
Umbrina galapagorum,Umbrina galapagorum,public_inside,Ecuador,Actinopterygii,Actinopterygii
Uraspis helvola,Uraspis helvola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Uropterygius macrocephalus,Uropterygius macrocephalus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Venefica procera,Venefica procera,public_outside,Ecuador,Actinopterygii,Actinopterygii
Venefica tentaculata,Venefica tentaculata,public_outside,Ecuador,Actinopterygii,Actinopterygii
Vinciguerria nimbaria,Vinciguerria nimbaria,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xanthichthys caeruleolineatus,Xanthichthys caeruleolineatus,private,Ecuador,Actinopterygii,Actinopterygii
Xanthichthys mento,Xanthichthys mento,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xenichthys xanti,Xenichthys xanti,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xenistius californiensis,Xenistius californiensis,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xenomugil thoburni,Xenomugil thoburni,public_inside,Ecuador,Actinopterygii,Actinopterygii
Xenomystax atrarius,Xenomystax atrarius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xiphias gladius,Xiphias gladius,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xyrichtys novacula,Xyrichtys novacula,public_outside,Ecuador,Actinopterygii,Actinopterygii
Xyrichtys victori,Xyrichtys victori,public_inside,Ecuador,Actinopterygii,Actinopterygii
Yarrella argenteola,Yarrella argenteola,public_outside,Ecuador,Actinopterygii,Actinopterygii
Zalieutes elater,Zalieutes elater,public_outside,Ecuador,Actinopterygii,Actinopterygii
Zanclus cornutus,Zanclus cornutus,public_outside,Ecuador,Actinopterygii,Actinopterygii
Ablennes hians,Ablennes hians,public_outside,Peru,Actinopterygii,Actinopterygii
Abudefduf concolor,Abudefduf concolor,public_outside,Peru,Actinopterygii,Actinopterygii
Abudefduf saxatilis,Abudefduf saxatilis,public_outside,Peru,Actinopterygii,Actinopterygii
Abudefduf troschelii,Abudefduf troschelii,public_outside,Peru,Actinopterygii,Actinopterygii
Acanthistius pictus,Acanthistius pictus,public_inside,Peru,Actinopterygii,Actinopterygii
Acanthocybium solandri,Acanthocybium solandri,public_outside,Peru,Actinopterygii,Actinopterygii
Achirus mazatlanus,Achirus mazatlanus,private,Peru,Actinopterygii,Actinopterygii
Achirus scutum,Achirus scutum,private,Peru,Actinopterygii,Actinopterygii
Agonopsis chiloensis,Agonopsis chiloensis,private,Peru,Actinopterygii,Actinopterygii
Albula esuncula,Albula esuncula,public_outside,Peru,Actinopterygii,Actinopterygii
Alectis ciliaris,Alectis indica,public_outside,Peru,Actinopterygii,Actinopterygii
Alectis ciliaris,Alectis ciliaris,public_outside,Peru,Actinopterygii,Actinopterygii
Alepocephalus owstoni,Alepocephalus owstoni,public_outside,Peru,Actinopterygii,Actinopterygii
Alphestes immaculatus,Alphestes immaculatus,public_outside,Peru,Actinopterygii,Actinopterygii
Alphestes multiguttatus,Alphestes multiguttatus,public_outside,Peru,Actinopterygii,Actinopterygii
Aluterus monoceros,Aluterus monoceros,public_inside,Peru,Actinopterygii,Actinopterygii
Anchoa lucida,Anchoa lucida,public_outside,Peru,Actinopterygii,Actinopterygii
Anchoa nasus,Anchoa nasus,public_inside,Peru,Actinopterygii,Actinopterygii
Anchovia macrolepidota,Anchovia macrolepidota,private,Peru,Actinopterygii,Actinopterygii
Ancylopsetta dendritica,Ancylopsetta dendritica,private,Peru,Actinopterygii,Actinopterygii
Anisotremus interruptus,Anisotremus interruptus,public_outside,Peru,Actinopterygii,Actinopterygii
Anisotremus scapularis,Anisotremus scapularis,public_inside,Peru,Actinopterygii,Actinopterygii
Anoplogaster cornuta,Anoplogaster cornuta,public_outside,Peru,Actinopterygii,Actinopterygii
Aphos porosus,Aphos porosus,public_outside,Peru,Actinopterygii,Actinopterygii
Aplodactylus punctatus,Aplodactylus punctatus,public_outside,Peru,Actinopterygii,Actinopterygii
Apogon dovii,Apogon dovii,public_outside,Peru,Actinopterygii,Actinopterygii
Apogon pacificus,Apogon pacificus,public_outside,Peru,Actinopterygii,Actinopterygii
Argentina aliceae,Argentina aliceae,public_outside,Peru,Actinopterygii,Actinopterygii
Argyropelecus lychnus,Argyropelecus lychnus,public_outside,Peru,Actinopterygii,Actinopterygii
Argyropelecus olfersii,Argyropelecus olfersii,public_outside,Peru,Actinopterygii,Actinopterygii
Ariopsis seemanni,Sciades seemanni,public_outside,Peru,Actinopterygii,Actinopterygii
Avocettina bowersii,Avocettina bowersii,public_outside,Peru,Actinopterygii,Actinopterygii
Bagre panamensis,Bagre panamensis,private,Peru,Actinopterygii,Actinopterygii
Bagre pinnimaculatus,Bagre pinnimaculatus,private,Peru,Actinopterygii,Actinopterygii
Bajacalifornia megalops,Bajacalifornia megalops,public_outside,Peru,Actinopterygii,Actinopterygii
Balistes polylepis,Balistes polylepis,public_outside,Peru,Actinopterygii,Actinopterygii
Barbantus curvifrons,Barbantus curvifrons,public_outside,Peru,Actinopterygii,Actinopterygii
Bathophilus vaillanti,Bathophilus vaillanti,public_outside,Peru,Actinopterygii,Actinopterygii
Bathygobius andrei,Bathygobius andrei,public_outside,Peru,Actinopterygii,Actinopterygii
Bathygobius lineatus,Bathygobius lineatus,public_outside,Peru,Actinopterygii,Actinopterygii
Bathygobius ramosus,Bathygobius ramosus,public_outside,Peru,Actinopterygii,Actinopterygii
Bathygobius soporator,Bathygobius soporator,public_outside,Peru,Actinopterygii,Actinopterygii
Bathylagoides nigrigenys,Bathylagoides nigrigenys,public_outside,Peru,Actinopterygii,Actinopterygii
Bodianus diplotaenia,Bodianus diplotaenia,public_outside,Peru,Actinopterygii,Actinopterygii
Bodianus eclancheri,Bodianus eclancheri,public_outside,Peru,Actinopterygii,Actinopterygii
Bothus constellatus,Bothus constellatus,private,Peru,Actinopterygii,Actinopterygii
Brama japonica,Brama japonica,public_outside,Peru,Actinopterygii,Actinopterygii
Bregmaceros bathymaster,Bregmaceros bathymaster,public_outside,Peru,Actinopterygii,Actinopterygii
