valid_name,region,subgroup,group
Occidentarius platypogon,Ecuador,Actinopterygii,Actinopterygii
Odontoscion eurymesops,Ecuador,Actinopterygii,Actinopterygii
Odontoscion xanthops,Ecuador,Actinopterygii,Actinopterygii
Ogcocephalus darwini,Ecuador,Actinopterygii,Actinopterygii
Ogcocephalus radiatus,Ecuador,Actinopterygii,Actinopterygii
Ogilbia deroyi,Ecuador,Actinopterygii,Actinopterygii
Ogilbia galapagosensis,Ecuador,Actinopterygii,Actinopterygii
Ogilbia ventralis,Ecuador,Actinopterygii,Actinopterygii
Oligoplites altus,Ecuador,Actinopterygii,Actinopterygii
Oligoplites refulgens,Ecuador,Actinopterygii,Actinopterygii
Oligoplites saurus,Ecuador,Actinopterygii,Actinopterygii
Ophichthus arneutes,Ecuador,Actinopterygii,Actinopterygii
Ophichthus frontalis,Ecuador,Actinopterygii,Actinopterygii
Ophichthus remiger,Ecuador,Actinopterygii,Actinopterygii
Ophichthus rugifer,Ecuador,Actinopterygii,Actinopterygii
Ophichthus tetratrema,Ecuador,Actinopterygii,Actinopterygii
Ophichthus triserialis,Ecuador,Actinopterygii,Actinopterygii
Ophichthus zophochir,Ecuador,Actinopterygii,Actinopterygii
Ophidion exul,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius atlanticus,Ecuador,Actinopterygii,Actinopterygii
Ophioblennius steindachneri,Ecuador,Actinopterygii,Actinopterygii
Ophioscion scierus,Ecuador,Actinopterygii,Actinopterygii
Opisthonema berlangai,Ecuador,Actinopterygii,Actinopterygii
Opisthonema bulleri,Ecuador,Actinopterygii,Actinopterygii
Opisthonema libertate,Ecuador,Actinopterygii,Actinopterygii
Opisthonema oglinum,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus dovii,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus equatorialis,Ecuador,Actinopterygii,Actinopterygii
Opisthopterus macrops,Ecuador,Actinopterygii,Actinopterygii
Opistognathus galapagensis,Ecuador,Actinopterygii,Actinopterygii
Opistognathus scops,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus fasciatus,Ecuador,Actinopterygii,Actinopterygii
Oplegnathus insignis,Ecuador,Actinopterygii,Actinopterygii
Orthopristis cantharinus,Ecuador,Actinopterygii,Actinopterygii
Orthopristis chalceus,Ecuador,Actinopterygii,Actinopterygii
Orthopristis forbesi,Ecuador,Actinopterygii,Actinopterygii
Orthopristis lethopristis,Ecuador,Actinopterygii,Actinopterygii
Ostracion meleagris,Ecuador,Actinopterygii,Actinopterygii
Otophidium indefatigabile,Ecuador,Actinopterygii,Actinopterygii
Oxycirrhites typus,Ecuador,Actinopterygii,Actinopterygii
Pachycara rimae,Ecuador,Actinopterygii,Actinopterygii
Paraclinus fehlmanni,Ecuador,Actinopterygii,Actinopterygii
Paraclinus mexicanus,Ecuador,Actinopterygii,Actinopterygii
Paraconger californiensis,Ecuador,Actinopterygii,Actinopterygii
Paraconger similis,Ecuador,Actinopterygii,Actinopterygii
Parahypsos piersoni,Ecuador,Actinopterygii,Actinopterygii
Paralabrax albomaculatus,Ecuador,Actinopterygii,Actinopterygii
Paralabrax callaensis,Ecuador,Actinopterygii,Actinopterygii
Paralabrax humeralis,Ecuador,Actinopterygii,Actinopterygii
Paraletharchus opercularis,Ecuador,Actinopterygii,Actinopterygii
Paralichthys woolmani,Ecuador,Actinopterygii,Actinopterygii
Paraliparis darwini,Ecuador,Actinopterygii,Actinopterygii
Paraliparis galapagosensis,Ecuador,Actinopterygii,Actinopterygii
Paraliparis rosaceus,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus dumerilii,Ecuador,Actinopterygii,Actinopterygii
Paralonchurus petersii,Ecuador,Actinopterygii,Actinopterygii
Paranthias colonus,Ecuador,Actinopterygii,Actinopterygii
Paranthias furcifer,Ecuador,Actinopterygii,Actinopterygii
Pareques perissa,Ecuador,Actinopterygii,Actinopterygii
Pareques viola,Ecuador,Actinopterygii,Actinopterygii
Parexocoetus brachypterus,Ecuador,Actinopterygii,Actinopterygii
Peprilus medius,Ecuador,Actinopterygii,Actinopterygii
Perissias taeniopterus,Ecuador,Actinopterygii,Actinopterygii
Peristedion barbiger,Ecuador,Actinopterygii,Actinopterygii
Peristedion crustosum,Ecuador,Actinopterygii,Actinopterygii
Petrotyx hopkinsi,Ecuador,Actinopterygii,Actinopterygii
Phaenomonas pinnata,Ecuador,Actinopterygii,Actinopterygii
Photostomias guernei,Ecuador,Actinopterygii,Actinopterygii
Phtheirichthys lineatus,Ecuador,Actinopterygii,Actinopterygii
Physiculus nematopus,Ecuador,Actinopterygii,Actinopterygii
Physiculus talarae,Ecuador,Actinopterygii,Actinopterygii
Plagiotremus azaleus,Ecuador,Actinopterygii,Actinopterygii
Platygillellus rubellulus,Ecuador,Actinopterygii,Actinopterygii
Pliosteostoma lutipinnis,Ecuador,Actinopterygii,Actinopterygii
Plotosus lineatus,Ecuador,Actinopterygii,Actinopterygii
Polydactylus approximans,Ecuador,Actinopterygii,Actinopterygii
Polydactylus opercularis,Ecuador,Actinopterygii,Actinopterygii
Pomacanthus zonipectus,Ecuador,Actinopterygii,Actinopterygii
Pomadasys branickii,Ecuador,Actinopterygii,Actinopterygii
Pomadasys macracanthus,Ecuador,Actinopterygii,Actinopterygii
Pomadasys panamensis,Ecuador,Actinopterygii,Actinopterygii
Pontinus clemensi,Ecuador,Actinopterygii,Actinopterygii
Pontinus furcirhinus,Ecuador,Actinopterygii,Actinopterygii
Pontinus sierra,Ecuador,Actinopterygii,Actinopterygii
Pontinus strigatus,Ecuador,Actinopterygii,Actinopterygii
Pontinus vaughani,Ecuador,Actinopterygii,Actinopterygii
Porichthys margaritatus,Ecuador,Actinopterygii,Actinopterygii
Poromitra capito,Ecuador,Actinopterygii,Actinopterygii
Poromitra crassiceps,Ecuador,Actinopterygii,Actinopterygii
Poromitra megalops,Ecuador,Actinopterygii,Actinopterygii
Priacanthus meeki,Ecuador,Actinopterygii,Actinopterygii
Prionotus albirostris,Ecuador,Actinopterygii,Actinopterygii
Prionotus miles,Ecuador,Actinopterygii,Actinopterygii
Prionotus ruscarius,Ecuador,Actinopterygii,Actinopterygii
Prionotus stephanophrys,Ecuador,Actinopterygii,Actinopterygii
Prionurus laticlavius,Ecuador,Actinopterygii,Actinopterygii
Prionurus punctatus,Ecuador,Actinopterygii,Actinopterygii
Pristigenys serrula,Ecuador,Actinopterygii,Actinopterygii
Pristipomoides zonatus,Ecuador,Actinopterygii,Actinopterygii
Prognathodes carlhubbsi,Ecuador,Actinopterygii,Actinopterygii
Prognichthys sealei,Ecuador,Actinopterygii,Actinopterygii
Prognichthys tringa,Ecuador,Actinopterygii,Actinopterygii
Pronotogrammus multifasciatus,Ecuador,Actinopterygii,Actinopterygii
Protemblemaria bicirrus,Ecuador,Actinopterygii,Actinopterygii
Psenes arafurensis,Ecuador,Actinopterygii,Actinopterygii
Psenes cyanophrys,Ecuador,Actinopterygii,Actinopterygii
Psenes pellucidus,Ecuador,Actinopterygii,Actinopterygii
Psenes sio,Ecuador,Actinopterygii,Actinopterygii
Pseudobalistes naufragium,Ecuador,Actinopterygii,Actinopterygii
Pseudogramma thaumasia,Ecuador,Actinopterygii,Actinopterygii
Pseudupeneus grandisquamis,Ecuador,Actinopterygii,Actinopterygii
Quassiremus evionthas,Ecuador,Actinopterygii,Actinopterygii
Remora albescens,Ecuador,Actinopterygii,Actinopterygii
Remora australis,Ecuador,Actinopterygii,Actinopterygii
Remora brachyptera,Ecuador,Actinopterygii,Actinopterygii
Remora osteochir,Ecuador,Actinopterygii,Actinopterygii
Remora remora,Ecuador,Actinopterygii,Actinopterygii
Rhynchoconger nitens,Ecuador,Actinopterygii,Actinopterygii
Rosenblattichthys volucris,Ecuador,Actinopterygii,Actinopterygii
Rouleina attrita,Ecuador,Actinopterygii,Actinopterygii
Rypticus bicolor,Ecuador,Actinopterygii,Actinopterygii
Rypticus nigripinnis,Ecuador,Actinopterygii,Actinopterygii
Sarda orientalis,Ecuador,Actinopterygii,Actinopterygii
Sardinops sagax,Ecuador,Actinopterygii,Actinopterygii
Sargocentron suborbitale,Ecuador,Actinopterygii,Actinopterygii
Scartichthys gigas,Ecuador,Actinopterygii,Actinopterygii
Scarus compressus,Ecuador,Actinopterygii,Actinopterygii
Scarus ghobban,Ecuador,Actinopterygii,Actinopterygii
Scarus perrico,Ecuador,Actinopterygii,Actinopterygii
Scarus rubroviolaceus,Ecuador,Actinopterygii,Actinopterygii
Scomber colias,Ecuador,Actinopterygii,Actinopterygii
Scomber japonicus,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus brasiliensis,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus concolor,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus maculatus,Ecuador,Actinopterygii,Actinopterygii
Scomberomorus sierra,Ecuador,Actinopterygii,Actinopterygii
Scopeloberyx robustus,Ecuador,Actinopterygii,Actinopterygii
Scorpaena afuerae,Ecuador,Actinopterygii,Actinopterygii
Scorpaena histrio,Ecuador,Actinopterygii,Actinopterygii
Scorpaena mystes,Ecuador,Actinopterygii,Actinopterygii
Scorpaena plumieri,Ecuador,Actinopterygii,Actinopterygii
Scorpaena russula,Ecuador,Actinopterygii,Actinopterygii
Scorpaenodes xyris,Ecuador,Actinopterygii,Actinopterygii
Scorpaenopsis diabolus,Ecuador,Actinopterygii,Actinopterygii
Scytalichthys miurus,Ecuador,Actinopterygii,Actinopterygii
Sectator ocyurus,Ecuador,Actinopterygii,Actinopterygii
Selar crumenophthalmus,Ecuador,Actinopterygii,Actinopterygii
Selene brevoortii,Ecuador,Actinopterygii,Actinopterygii
Selene peruviana,Ecuador,Actinopterygii,Actinopterygii
Selene vomer,Ecuador,Actinopterygii,Actinopterygii
Semicossyphus darwini,Ecuador,Actinopterygii,Actinopterygii
Seriola lalandi,Ecuador,Actinopterygii,Actinopterygii
Seriola peruana,Ecuador,Actinopterygii,Actinopterygii
Seriola rivoliana,Ecuador,Actinopterygii,Actinopterygii
Seriolella violacea,Ecuador,Actinopterygii,Actinopterygii
Serranus aequidens,Ecuador,Actinopterygii,Actinopterygii
Serranus huascarii,Ecuador,Actinopterygii,Actinopterygii
Serranus psittacinus,Ecuador,Actinopterygii,Actinopterygii
Serranus stilbostigma,Ecuador,Actinopterygii,Actinopterygii
Serrivomer sector,Ecuador,Actinopterygii,Actinopterygii
Sicyases sanguineus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides angusticeps,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides annulatus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides lobatus,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides rosenblatti,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides sechurae,Ecuador,Actinopterygii,Actinopterygii
Sphoeroides trichocephalus,Ecuador,Actinopterygii,Actinopterygii
Sphyraena barracuda,Ecuador,Actinopterygii,Actinopterygii
Sphyraena ensis,Ecuador,Actinopterygii,Actinopterygii
Sphyraena idiastes,Ecuador,Actinopterygii,Actinopterygii
Sphyraena qenie,Ecuador,Actinopterygii,Actinopterygii
Starksia galapagensis,Ecuador,Actinopterygii,Actinopterygii
Starksia leucovitta,Ecuador,Actinopterygii,Actinopterygii
Stathmonotus culebrai,Ecuador,Actinopterygii,Actinopterygii
Stegastes acapulcoensis,Ecuador,Actinopterygii,Actinopterygii
Stegastes arcifrons,Ecuador,Actinopterygii,Actinopterygii
Stegastes beebei,Ecuador,Actinopterygii,Actinopterygii
Stegastes flavilatus,Ecuador,Actinopterygii,Actinopterygii
Stegastes leucorus,Ecuador,Actinopterygii,Actinopterygii
Stegastes rectifraenum,Ecuador,Actinopterygii,Actinopterygii
Stellifer chrysoleuca,Ecuador,Actinopterygii,Actinopterygii
Stellifer ericymba,Ecuador,Actinopterygii,Actinopterygii
Stellifer mancorensis,Ecuador,Actinopterygii,Actinopterygii
Stellifer oscitans,Ecuador,Actinopterygii,Actinopterygii
Stellifer zestocarus,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx diaphana,Ecuador,Actinopterygii,Actinopterygii
Sternoptyx obscura,Ecuador,Actinopterygii,Actinopterygii
Stethojulis bandanensis,Ecuador,Actinopterygii,Actinopterygii
Stomias atriventer,Ecuador,Actinopterygii,Actinopterygii
Stomias colubrinus,Ecuador,Actinopterygii,Actinopterygii
Strongylura exilis,Ecuador,Actinopterygii,Actinopterygii
Strongylura fluviatilis,Ecuador,Actinopterygii,Actinopterygii
Strongylura scapularis,Ecuador,Actinopterygii,Actinopterygii
Stylephorus chordatus,Ecuador,Actinopterygii,Actinopterygii
Sufflamen fraenatum,Ecuador,Actinopterygii,Actinopterygii
Sufflamen verres,Ecuador,Actinopterygii,Actinopterygii
Syacium latifrons,Ecuador,Actinopterygii,Actinopterygii
Syacium longidorsale,Ecuador,Actinopterygii,Actinopterygii
Syacium micrurum,Ecuador,Actinopterygii,Actinopterygii
Syacium ovale,Ecuador,Actinopterygii,Actinopterygii
Symbolophorus evermanni,Ecuador,Actinopterygii,Actinopterygii
Symphurus atramentatus,Ecuador,Actinopterygii,Actinopterygii
Symphurus callopterus,Ecuador,Actinopterygii,Actinopterygii
Symphurus chabanaudi,Ecuador,Actinopterygii,Actinopterygii
Symphurus diabolicus,Ecuador,Actinopterygii,Actinopterygii
Symphurus elongatus,Ecuador,Actinopterygii,Actinopterygii
Symphurus melanurus,Ecuador,Actinopterygii,Actinopterygii
Symphurus melasmatotheca,Ecuador,Actinopterygii,Actinopterygii
Symphurus oligomerus,Ecuador,Actinopterygii,Actinopterygii
Symphurus undecimplerus,Ecuador,Actinopterygii,Actinopterygii
Symphurus varius,Ecuador,Actinopterygii,Actinopterygii
Synchiropus atrilabiatus,Ecuador,Actinopterygii,Actinopterygii
Syngnathus macrobrachium,Ecuador,Actinopterygii,Actinopterygii
Synodus evermanni,Ecuador,Actinopterygii,Actinopterygii
Synodus lacertinus,Ecuador,Actinopterygii,Actinopterygii
Synodus scituliceps,Ecuador,Actinopterygii,Actinopterygii
Synodus sechurae,Ecuador,Actinopterygii,Actinopterygii
Taaningichthys paurolychnus,Ecuador,Actinopterygii,Actinopterygii
Taenianotus triacanthus,Ecuador,Actinopterygii,Actinopterygii
Talismania bifurcata,Ecuador,Actinopterygii,Actinopterygii
Taractes rubescens,Ecuador,Actinopterygii,Actinopterygii
Tetrapturus angustirostris,Ecuador,Actinopterygii,Actinopterygii
Thalassoma grammaticum,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lucasanum,Ecuador,Actinopterygii,Actinopterygii
Thalassoma lutescens,Ecuador,Actinopterygii,Actinopterygii
Thalassoma purpureum,Ecuador,Actinopterygii,Actinopterygii
Thermichthys hollisi,Ecuador,Actinopterygii,Actinopterygii
Thunnus alalunga,Ecuador,Actinopterygii,Actinopterygii
Thunnus albacares,Ecuador,Actinopterygii,Actinopterygii
Thunnus obesus,Ecuador,Actinopterygii,Actinopterygii
Thysanactis dentex,Ecuador,Actinopterygii,Actinopterygii
Tigrigobius nesiotes,Ecuador,Actinopterygii,Actinopterygii
Tomicodon boehlkei,Ecuador,Actinopterygii,Actinopterygii
Tomicodon chilensis,Ecuador,Actinopterygii,Actinopterygii
Tomicodon petersii,Ecuador,Actinopterygii,Actinopterygii
Tomicodon prodomus,Ecuador,Actinopterygii,Actinopterygii
Trachinotus blochii,Ecuador,Actinopterygii,Actinopterygii
Trachinotus kennedyi,Ecuador,Actinopterygii,Actinopterygii
Trachinotus paitensis,Ecuador,Actinopterygii,Actinopterygii
Trachinotus rhodopus,Ecuador,Actinopterygii,Actinopterygii
Trachinotus stilbe,Ecuador,Actinopterygii,Actinopterygii
Trachurus murphyi,Ecuador,Actinopterygii,Actinopterygii
Trachyrincus helolepis,Ecuador,Actinopterygii,Actinopterygii
Trichiurus lepturus,Ecuador,Actinopterygii,Actinopterygii
Trinectes fluviatilis,Ecuador,Actinopterygii,Actinopterygii
Trinectes fonsecensis,Ecuador,Actinopterygii,Actinopterygii
Trinectes opercularis,Ecuador,Actinopterygii,Actinopterygii
Triphoturus mexicanus,Ecuador,Actinopterygii,Actinopterygii
Tylosurus pacificus,Ecuador,Actinopterygii,Actinopterygii
Umbrina broussonnetii,Ecuador,Actinopterygii,Actinopterygii
Umbrina dorsalis,Ecuador,Actinopterygii,Actinopterygii
Umbrina galapagorum,Ecuador,Actinopterygii,Actinopterygii
Uraspis helvola,Ecuador,Actinopterygii,Actinopterygii
Uropterygius macrocephalus,Ecuador,Actinopterygii,Actinopterygii
Uropterygius polystictus,Ecuador,Actinopterygii,Actinopterygii
Uropterygius versutus,Ecuador,Actinopterygii,Actinopterygii
Venefica procera,Ecuador,Actinopterygii,Actinopterygii
Venefica tentaculata,Ecuador,Actinopterygii,Actinopterygii
Vinciguerria nimbaria,Ecuador,Actinopterygii,Actinopterygii
Xanthichthys caeruleolineatus,Ecuador,Actinopterygii,Actinopterygii
Xanthichthys mento,Ecuador,Actinopterygii,Actinopterygii
Xenichthys agassizii,Ecuador,Actinopterygii,Actinopterygii
Xenichthys xanti,Ecuador,Actinopterygii,Actinopterygii
Xenistius californiensis,Ecuador,Actinopterygii,Actinopterygii
Xenocys jessiae,Ecuador,Actinopterygii,Actinopterygii
Xenomugil thoburni,Ecuador,Actinopterygii,Actinopterygii
Xenomystax atrarius,Ecuador,Actinopterygii,Actinopterygii
Xiphias gladius,Ecuador,Actinopterygii,Actinopterygii
Xyrichtys novacula,Ecuador,Actinopterygii,Actinopterygii
Xyrichtys victori,Ecuador,Actinopterygii,Actinopterygii
Yarrella argenteola,Ecuador,Actinopterygii,Actinopterygii
Zalieutes elater,Ecuador,Actinopterygii,Actinopterygii
Zanclus cornutus,Ecuador,Actinopterygii,Actinopterygii
Ablennes hians,Peru,Actinopterygii,Actinopterygii
Aboma etheostoma,Peru,Actinopterygii,Actinopterygii
Abudefduf concolor,Peru,Actinopterygii,Actinopterygii
Abudefduf saxatilis,Peru,Actinopterygii,Actinopterygii
Abudefduf troschelii,Peru,Actinopterygii,Actinopterygii
Acanthistius pictus,Peru,Actinopterygii,Actinopterygii
Acanthocybium solandri,Peru,Actinopterygii,Actinopterygii
Achirus klunzingeri,Peru,Actinopterygii,Actinopterygii
Achirus mazatlanus,Peru,Actinopterygii,Actinopterygii
Achirus scutum,Peru,Actinopterygii,Actinopterygii
Agonopsis chiloensis,Peru,Actinopterygii,Actinopterygii
Akko brevis,Peru,Actinopterygii,Actinopterygii
Albula esuncula,Peru,Actinopterygii,Actinopterygii
Alectis ciliaris,Peru,Actinopterygii,Actinopterygii
Alepocephalus asperifrons,Peru,Actinopterygii,Actinopterygii
Alepocephalus owstoni,Peru,Actinopterygii,Actinopterygii
Alepocephalus planifrons,Peru,Actinopterygii,Actinopterygii
Alphestes immaculatus,Peru,Actinopterygii,Actinopterygii
Alphestes multiguttatus,Peru,Actinopterygii,Actinopterygii
Aluterus monoceros,Peru,Actinopterygii,Actinopterygii
Anchoa argentivittata,Peru,Actinopterygii,Actinopterygii
Anchoa curta,Peru,Actinopterygii,Actinopterygii
Anchoa exigua,Peru,Actinopterygii,Actinopterygii
Anchoa lucida,Peru,Actinopterygii,Actinopterygii
Anchoa nasus,Peru,Actinopterygii,Actinopterygii
Anchoa panamensis,Peru,Actinopterygii,Actinopterygii
Anchoa spinifer,Peru,Actinopterygii,Actinopterygii
Anchoa starksi,Peru,Actinopterygii,Actinopterygii
Anchovia clupeoides,Peru,Actinopterygii,Actinopterygii
Anchovia macrolepidota,Peru,Actinopterygii,Actinopterygii
Ancylopsetta dendritica,Peru,Actinopterygii,Actinopterygii
Anisotremus interruptus,Peru,Actinopterygii,Actinopterygii
Anisotremus scapularis,Peru,Actinopterygii,Actinopterygii
Anoplogaster cornuta,Peru,Actinopterygii,Actinopterygii
Aphos porosus,Peru,Actinopterygii,Actinopterygii
Aplodactylus punctatus,Peru,Actinopterygii,Actinopterygii
Apogon dovii,Peru,Actinopterygii,Actinopterygii
Apogon pacificus,Peru,Actinopterygii,Actinopterygii
Argentina aliceae,Peru,Actinopterygii,Actinopterygii
Argyropelecus lychnus,Peru,Actinopterygii,Actinopterygii
Argyropelecus olfersii,Peru,Actinopterygii,Actinopterygii
Ariopsis seemanni,Peru,Actinopterygii,Actinopterygii
Astroscopus zephyreus,Peru,Actinopterygii,Actinopterygii
Atherinella nocturna,Peru,Actinopterygii,Actinopterygii
Atherinella pachylepis,Peru,Actinopterygii,Actinopterygii
Atherinella serrivomer,Peru,Actinopterygii,Actinopterygii
Auchenionchus microcirrhis,Peru,Actinopterygii,Actinopterygii
Avocettina bowersii,Peru,Actinopterygii,Actinopterygii
Bagre panamensis,Peru,Actinopterygii,Actinopterygii
Bagre pinnimaculatus,Peru,Actinopterygii,Actinopterygii
Bairdiella ensifera,Peru,Actinopterygii,Actinopterygii
Bajacalifornia megalops,Peru,Actinopterygii,Actinopterygii
Balistes polylepis,Peru,Actinopterygii,Actinopterygii
Barbantus curvifrons,Peru,Actinopterygii,Actinopterygii
Bathophilus filifer,Peru,Actinopterygii,Actinopterygii
Bathophilus vaillanti,Peru,Actinopterygii,Actinopterygii
Bathygobius andrei,Peru,Actinopterygii,Actinopterygii
Bathygobius lineatus,Peru,Actinopterygii,Actinopterygii
Bathygobius ramosus,Peru,Actinopterygii,Actinopterygii
Bathygobius soporator,Peru,Actinopterygii,Actinopterygii
Bathylagoides nigrigenys,Peru,Actinopterygii,Actinopterygii
Bathypterois pectinatus,Peru,Actinopterygii,Actinopterygii
Batrachoides pacifici,Peru,Actinopterygii,Actinopterygii
Bodianus diplotaenia,Peru,Actinopterygii,Actinopterygii
Bodianus eclancheri,Peru,Actinopterygii,Actinopterygii
Bollmannia macropoma,Peru,Actinopterygii,Actinopterygii
Bollmannia stigmatura,Peru,Actinopterygii,Actinopterygii
Bollmannia umbrosa,Peru,Actinopterygii,Actinopterygii
Borophryne apogon,Peru,Actinopterygii,Actinopterygii
Bothus constellatus,Peru,Actinopterygii,Actinopterygii
Brama japonica,Peru,Actinopterygii,Actinopterygii
Bregmaceros bathymaster,Peru,Actinopterygii,Actinopterygii
Brotula clarkae,Peru,Actinopterygii,Actinopterygii
Brotula ordwayi,Peru,Actinopterygii,Actinopterygii
Calamus brachysomus,Peru,Actinopterygii,Actinopterygii
Calamus taurinus,Peru,Actinopterygii,Actinopterygii
Caranx caballus,Peru,Actinopterygii,Actinopterygii
Caranx caninus,Peru,Actinopterygii,Actinopterygii
Caranx sexfasciatus,Peru,Actinopterygii,Actinopterygii
Caranx vinctus,Peru,Actinopterygii,Actinopterygii
Cataetyx rubrirostris,Peru,Actinopterygii,Actinopterygii
Cataetyx simus,Peru,Actinopterygii,Actinopterygii
Cathorops multiradiatus,Peru,Actinopterygii,Actinopterygii
Caulolatilus affinis,Peru,Actinopterygii,Actinopterygii
Caulolatilus princeps,Peru,Actinopterygii,Actinopterygii
Centropomus armatus,Peru,Actinopterygii,Actinopterygii
Centropomus nigrescens,Peru,Actinopterygii,Actinopterygii
Centropomus robalito,Peru,Actinopterygii,Actinopterygii
Centropomus undecimalis,Peru,Actinopterygii,Actinopterygii
Centropomus unionensis,Peru,Actinopterygii,Actinopterygii
Centropomus viridis,Peru,Actinopterygii,Actinopterygii
Cetengraulis mysticetus,Peru,Actinopterygii,Actinopterygii
Chaenomugil proboscideus,Peru,Actinopterygii,Actinopterygii
Chaenophryne melanorhabdus,Peru,Actinopterygii,Actinopterygii
Chaetodipterus zonatus,Peru,Actinopterygii,Actinopterygii
Chaetodon humeralis,Peru,Actinopterygii,Actinopterygii
Chauliodus barbatus,Peru,Actinopterygii,Actinopterygii
Chauliodus danae,Peru,Actinopterygii,Actinopterygii
Cheilotrema fasciatum,Peru,Actinopterygii,Actinopterygii
Cherublemma emmelas,Peru,Actinopterygii,Actinopterygii
Chloroscombrus orqueta,Peru,Actinopterygii,Actinopterygii
Chromis alta,Peru,Actinopterygii,Actinopterygii
Chromis atrilobata,Peru,Actinopterygii,Actinopterygii
Chromis crusma,Peru,Actinopterygii,Actinopterygii
Chromis intercrusma,Peru,Actinopterygii,Actinopterygii
Cilus gilberti,Peru,Actinopterygii,Actinopterygii
Citharichthys fragilis,Peru,Actinopterygii,Actinopterygii
Citharichthys gilberti,Peru,Actinopterygii,Actinopterygii
Citharichthys platophrys,Peru,Actinopterygii,Actinopterygii
Coelorinchus canus,Peru,Actinopterygii,Actinopterygii
Coelorinchus chilensis,Peru,Actinopterygii,Actinopterygii
Cololabis adocetus,Peru,Actinopterygii,Actinopterygii
Congiopodus kieneri,Peru,Actinopterygii,Actinopterygii
Congiopodus peruvianus,Peru,Actinopterygii,Actinopterygii
Conodon macrops,Peru,Actinopterygii,Actinopterygii
Conodon serrifer,Peru,Actinopterygii,Actinopterygii
Coryphaena equiselis,Peru,Actinopterygii,Actinopterygii
Coryphaena hippurus,Peru,Actinopterygii,Actinopterygii
Coryphaenoides anguliceps,Peru,Actinopterygii,Actinopterygii
Coryphaenoides ariommus,Peru,Actinopterygii,Actinopterygii
Coryphaenoides boops,Peru,Actinopterygii,Actinopterygii
Coryphaenoides capito,Peru,Actinopterygii,Actinopterygii
Coryphaenoides delsolari,Peru,Actinopterygii,Actinopterygii
Cratinus agassizii,Peru,Actinopterygii,Actinopterygii
Ctenogobius manglicola,Peru,Actinopterygii,Actinopterygii
Ctenogobius sagittula,Peru,Actinopterygii,Actinopterygii
Ctenosciaena peruviana,Peru,Actinopterygii,Actinopterygii
Cubiceps paradoxus,Peru,Actinopterygii,Actinopterygii
Cyclopsetta querna,Peru,Actinopterygii,Actinopterygii
Cyclothone acclinidens,Peru,Actinopterygii,Actinopterygii
Cyclothone pseudopallida,Peru,Actinopterygii,Actinopterygii
Cynoponticus coniceps,Peru,Actinopterygii,Actinopterygii
Cynoscion analis,Peru,Actinopterygii,Actinopterygii
Cynoscion phoxocephalus,Peru,Actinopterygii,Actinopterygii
Cynoscion squamipinnis,Peru,Actinopterygii,Actinopterygii
Cynoscion stolzmanni,Peru,Actinopterygii,Actinopterygii
Cypselurus callopterus,Peru,Actinopterygii,Actinopterygii
Daector dowi,Peru,Actinopterygii,Actinopterygii
Decapterus macrosoma,Peru,Actinopterygii,Actinopterygii
Deckertichthys aureolus,Peru,Actinopterygii,Actinopterygii
Dermatolepis dermatolepis,Peru,Actinopterygii,Actinopterygii
Diapterus brevirostris,Peru,Actinopterygii,Actinopterygii
Diapterus peruvianus,Peru,Actinopterygii,Actinopterygii
Dibranchus hystrix,Peru,Actinopterygii,Actinopterygii
Dibranchus nudivomer,Peru,Actinopterygii,Actinopterygii
Dibranchus spinosus,Peru,Actinopterygii,Actinopterygii
Dicrolene filamentosa,Peru,Actinopterygii,Actinopterygii
Diodon holocanthus,Peru,Actinopterygii,Actinopterygii
Diogenichthys laternatus,Peru,Actinopterygii,Actinopterygii
Diplectrum conceptione,Peru,Actinopterygii,Actinopterygii
Diplectrum macropoma,Peru,Actinopterygii,Actinopterygii
Diplectrum maximum,Peru,Actinopterygii,Actinopterygii
Diplectrum pacificum,Peru,Actinopterygii,Actinopterygii
Diplectrum rostrum,Peru,Actinopterygii,Actinopterygii
Ditropichthys storeri,Peru,Actinopterygii,Actinopterygii
Dormitator latifrons,Peru,Actinopterygii,Actinopterygii
Dormitator maculatus,Peru,Actinopterygii,Actinopterygii
Echidna nocturna,Peru,Actinopterygii,Actinopterygii
Elassodiscus tremebundus,Peru,Actinopterygii,Actinopterygii
Elattarchus archidium,Peru,Actinopterygii,Actinopterygii
Eleotris picta,Peru,Actinopterygii,Actinopterygii
Elops affinis,Peru,Actinopterygii,Actinopterygii
Emblemaria hudsoni,Peru,Actinopterygii,Actinopterygii
